issued_at,seg_id,kg_per_m,kg_per_m_physical,h2s_kg_day_km
2026-09-03 16:00:00+00:00,PU025,29.38143352671881,29.38143352671881,4.0944509139618415
2026-09-03 16:00:00+00:00,PU032,37.751466408271085,37.751466408271085,4.893279472789587
2026-09-03 16:00:00+00:00,PU028,325.8516686099806,325.8516686099806,30.570744833210085
2026-09-03 16:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU031,1.589432572175251,1.589432572175251,0.224990927768702
2026-09-03 16:00:00+00:00,PU024,25.888409998213103,25.888409998213103,3.3844011362536754
2026-09-03 16:00:00+00:00,PU023,25.104830078325687,25.104830078325687,3.27530277839911
2026-09-03 16:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU036,763.9844643834006,763.9844643834006,81.80185703223681
2026-09-03 16:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU034,199.1027183299153,199.1027183299153,21.391428492097543
2026-09-03 16:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-03 16:00:00+00:00,PU033,663.269080300352,663.269080300352,76.46934764823838
2026-09-03 20:00:00+00:00,PU028,199.96865774037963,199.96865774037963,20.955127355796805
2026-09-03 20:00:00+00:00,PU033,680.4040182255746,680.4040182255746,76.63232427061055
2026-09-03 20:00:00+00:00,PU035,12.757508514757331,12.757508514757331,1.7308270513368704
2026-09-03 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU034,174.49967702228403,174.49967702228403,19.21050924233494
2026-09-03 20:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU036,1162.6016191700462,1162.6016191700462,122.22188473695384
2026-09-03 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU024,82.03084959438706,82.03084959438706,10.23011021450914
2026-09-03 20:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU027,87.20241161585129,87.20241161585129,9.56199470718507
2026-09-03 20:00:00+00:00,PU032,66.30094387804488,66.30094387804488,8.423981694222514
2026-09-03 20:00:00+00:00,PU025,12.051968031933804,12.051968031933804,1.6523967782285385
2026-09-03 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-03 20:00:00+00:00,PU023,18.32031411307949,18.32031411307949,2.394694479974221
2026-09-03 20:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU025,5.369524931253216,5.369524931253216,0.7352238533046849
2026-09-03 23:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU024,83.62949207513184,83.62949207513184,10.705510512258703
2026-09-03 23:00:00+00:00,PU035,3.753801439720745,3.753801439720745,0.4613820715581702
2026-09-03 23:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU028,155.73041648011082,155.73041648011082,16.024613313632546
2026-09-03 23:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU032,61.67648475733027,61.67648475733027,6.897072668769278
2026-09-03 23:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU027,48.15866557888623,48.15866557888623,6.274562921803826
2026-09-03 23:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU036,1040.5405058082051,1040.5405058082051,107.08806574099836
2026-09-03 23:00:00+00:00,PU023,0.0,0.0,0.0
2026-09-03 23:00:00+00:00,PU030,2.5732053576977765,2.5732053576977765,0.3488853632150731
2026-09-03 23:00:00+00:00,PU033,757.8762059966035,757.8762059966035,86.61798573780217
2026-09-03 23:00:00+00:00,PU034,123.05029210677664,123.05029210677664,13.245873559174324
2026-09-03 23:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU024,0.607536523393741,0.607536523393741,0.0799643060605804
2026-09-04 04:00:00+00:00,PU034,53.26444846007103,53.26444846007103,6.4611293272029
2026-09-04 04:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU027,30.77699953719287,30.77699953719287,3.343219006984425
2026-09-04 04:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU023,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU028,136.28619172293656,136.28619172293656,17.498662865944823
2026-09-04 04:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU033,91.70261096148296,91.70261096148296,8.434074715727235
2026-09-04 04:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU035,80.55946860362093,80.55946860362093,9.713349410745682
2026-09-04 04:00:00+00:00,PU036,411.020850675974,411.020850675974,45.390575944999966
2026-09-04 04:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU025,1.9456319484215168,1.9456319484215168,0.246780291712153
2026-09-04 04:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU032,22.554338191612327,22.554338191612327,2.9798877179991097
2026-09-04 04:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-04 04:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU023,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU032,3.82195540633533,3.82195540633533,0.537424358721038
2026-09-04 16:00:00+00:00,PU025,5.89190735047801,5.89190735047801,0.7576880722458055
2026-09-04 16:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU024,13.953249610294025,13.953249610294025,1.774071551252946
2026-09-04 16:00:00+00:00,PU027,60.86090994863367,60.86090994863367,8.20490286629947
2026-09-04 16:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU034,113.42506390898984,113.42506390898984,12.486337622314414
2026-09-04 16:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU028,153.66540925406258,153.66540925406258,17.67491380780163
2026-09-04 16:00:00+00:00,PU035,22.737778747019785,22.737778747019785,2.684440816769521
2026-09-04 16:00:00+00:00,PU036,290.5027563988248,290.5027563988248,33.560541575776305
2026-09-04 16:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-04 16:00:00+00:00,PU033,81.07469840566748,81.07469840566748,8.543016453450438
2026-09-04 20:00:00+00:00,PU034,93.32391948286735,93.32391948286735,9.801323498824088
2026-09-04 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU035,26.614675750875204,26.614675750875204,3.3981471035901896
2026-09-04 20:00:00+00:00,PU025,2.48434937388082,2.48434937388082,0.3216170695109336
2026-09-04 20:00:00+00:00,PU024,23.7887941188838,23.7887941188838,3.3122058190966444
2026-09-04 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU028,85.37942239481569,85.37942239481569,9.52353472563065
2026-09-04 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU033,32.11550756552366,32.11550756552366,3.258482980474968
2026-09-04 20:00:00+00:00,PU027,62.7904357601431,62.7904357601431,8.216138888867354
2026-09-04 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU023,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU030,0.0193470397525892,0.0193470397525892,0.0026892211757551
2026-09-04 20:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU036,442.3145258207164,442.3145258207164,52.29032402492895
2026-09-04 20:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU032,12.79423177604845,12.79423177604845,1.7710230175580448
2026-09-04 20:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-04 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU027,368.66189102418366,368.66189102418366,43.64105438227549
2026-09-05 15:00:00+00:00,PU032,7.030185361816176,7.030185361816176,0.987737575901263
2026-09-05 15:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU025,99.07551389199732,99.07551389199732,10.74658424914667
2026-09-05 15:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU024,159.88449880062825,159.88449880062825,19.54602730410062
2026-09-05 15:00:00+00:00,PU023,134.55387136774485,134.55387136774485,18.76168680045801
2026-09-05 15:00:00+00:00,PU033,160.29149587910487,160.29149587910487,18.704440137608707
2026-09-05 15:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU035,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU034,59.73976357592874,59.73976357592874,7.982681732122972
2026-09-05 15:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU028,167.38464323999443,167.38464323999443,17.304966560385072
2026-09-05 15:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-05 15:00:00+00:00,PU036,618.6542138641454,618.6542138641454,81.14327519698237
2026-09-05 17:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU036,639.3694375568081,639.3694375568081,82.99720322755675
2026-09-05 17:00:00+00:00,PU033,130.70706489313528,130.70706489313528,15.014556498678155
2026-09-05 17:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU028,252.49633594749017,252.49633594749017,28.479952118317776
2026-09-05 17:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU025,64.23875000522453,64.23875000522453,6.566776284234903
2026-09-05 17:00:00+00:00,PU034,47.555392157415966,47.555392157415966,5.805256817372358
2026-09-05 17:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU035,1.918074015899008,1.918074015899008,0.2696546404911249
2026-09-05 17:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU027,318.61506728988724,318.61506728988724,33.033988054826715
2026-09-05 17:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU024,170.6356899306592,170.6356899306592,21.148384110616284
2026-09-05 17:00:00+00:00,PU023,107.94971248069092,107.94971248069092,15.17330960259971
2026-09-05 17:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-05 17:00:00+00:00,PU032,10.897651237144409,10.897651237144409,1.5201531050226635
2026-09-05 20:00:00+00:00,PU023,96.65599423434556,96.65599423434556,13.6057751379073
2026-09-05 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU027,375.3528998027714,375.3528998027714,43.329015820617535
2026-09-05 20:00:00+00:00,PU025,150.96507897957423,150.96507897957423,17.99106585144724
2026-09-05 20:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU034,43.40275604342359,43.40275604342359,5.176669427395666
2026-09-05 20:00:00+00:00,PU032,4.634424965743165,4.634424965743165,0.654622140397082
2026-09-05 20:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU035,1.1040562758529742,1.1040562758529742,0.145051517166423
2026-09-05 20:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU036,303.4042987682567,303.4042987682567,36.16937662700841
2026-09-05 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU033,122.44363881311628,122.44363881311628,15.595581770495489
2026-09-05 20:00:00+00:00,PU028,241.1867954394767,241.1867954394767,24.49680988070632
2026-09-05 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU024,174.32741720061173,174.32741720061173,22.256340783748094
2026-09-05 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-05 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU033,103.97870069460636,103.97870069460636,11.834226603367018
2026-09-05 22:00:00+00:00,PU035,1.5419680343425843,1.5419680343425843,0.2092467600689549
2026-09-05 22:00:00+00:00,PU034,43.34461911670445,43.34461911670445,5.299395600654031
2026-09-05 22:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU028,185.86038387254337,185.86038387254337,19.715429142377577
2026-09-05 22:00:00+00:00,PU025,134.09821134705797,134.09821134705797,16.222456397548587
2026-09-05 22:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU032,1.0295231954981607,1.0295231954981607,0.1338736698459184
2026-09-05 22:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU027,399.14364238043976,399.14364238043976,44.76505921497478
2026-09-05 22:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU036,80.72189686183519,80.72189686183519,9.562156727787931
2026-09-05 22:00:00+00:00,PU023,65.86098606551882,65.86098606551882,9.265768495491631
2026-09-05 22:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-05 22:00:00+00:00,PU024,193.67451427071728,193.67451427071728,24.34135349797184
2026-09-06 04:00:00+00:00,PU032,48.110787132455776,48.110787132455776,6.144751905600268
2026-09-06 04:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU024,228.47965496408017,228.47965496408017,29.247361804738272
2026-09-06 04:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU027,230.8911615538081,230.8911615538081,27.33155163297904
2026-09-06 04:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU036,519.5821293838411,519.5821293838411,54.16965218502478
2026-09-06 04:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU023,52.504436771091775,52.504436771091775,7.402908430337272
2026-09-06 04:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU034,109.59413234116424,109.59413234116424,12.91426520424309
2026-09-06 04:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU025,135.7014762466579,135.7014762466579,16.58513318566786
2026-09-06 04:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU033,438.9238205238176,438.9238205238176,49.40283467314261
2026-09-06 04:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU028,272.4680982381961,272.4680982381961,29.75791220608236
2026-09-06 04:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-06 04:00:00+00:00,PU035,2.661839104456892,2.661839104456892,0.3402242747737535
2026-09-06 10:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU027,321.1638681960912,321.1638681960912,37.84965717704375
2026-09-06 10:00:00+00:00,PU035,7.273914106075815,7.273914106075815,0.8618193726958312
2026-09-06 10:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU036,526.9538359696885,526.9538359696885,54.7643189622028
2026-09-06 10:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU034,11.998331889962946,11.998331889962946,1.6252933357949415
2026-09-06 10:00:00+00:00,PU033,608.4118863380955,608.4118863380955,65.74229050916422
2026-09-06 10:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU024,119.4453141146426,119.4453141146426,16.493782078503436
2026-09-06 10:00:00+00:00,PU023,101.7298361643131,101.7298361643131,14.345669658088218
2026-09-06 10:00:00+00:00,PU028,291.9942430378291,291.9942430378291,32.53581011693664
2026-09-06 10:00:00+00:00,PU032,31.381316689019947,31.381316689019947,4.252661349087905
2026-09-06 10:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-06 10:00:00+00:00,PU025,148.6789853406331,148.6789853406331,17.97200846605657
2026-09-06 15:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU034,163.4867442195862,163.4867442195862,19.07976420796816
2026-09-06 15:00:00+00:00,PU024,224.47328496888787,224.47328496888787,26.62496211343688
2026-09-06 15:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU027,305.5777707569003,305.5777707569003,35.43592889991016
2026-09-06 15:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU023,205.5260147645513,205.5260147645513,27.88201650531829
2026-09-06 15:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU025,79.8827969331081,79.8827969331081,8.541714863824513
2026-09-06 15:00:00+00:00,PU036,317.8568888913648,317.8568888913648,35.201593548028725
2026-09-06 15:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU028,281.2353868532397,281.2353868532397,30.13777189900829
2026-09-06 15:00:00+00:00,PU033,322.2220730390479,322.2220730390479,39.13843619472139
2026-09-06 15:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU035,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU032,48.47086818493336,48.47086818493336,6.129224210916489
2026-09-06 15:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-06 15:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU027,305.3769082620783,305.3769082620783,37.52533976305744
2026-09-06 20:00:00+00:00,PU033,312.70831663391454,312.70831663391454,38.50519623672106
2026-09-06 20:00:00+00:00,PU035,2.6328902577459923,2.6328902577459923,0.3629365727096384
2026-09-06 20:00:00+00:00,PU028,212.52299253519507,212.52299253519507,22.59401468019969
2026-09-06 20:00:00+00:00,PU036,239.1154938961131,239.1154938961131,27.889588831219747
2026-09-06 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU034,95.13285028195264,95.13285028195264,11.09792190263099
2026-09-06 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU025,86.91266866545297,86.91266866545297,10.039568206274964
2026-09-06 20:00:00+00:00,PU024,227.72915069037563,227.72915069037563,27.314356197007424
2026-09-06 20:00:00+00:00,PU023,126.46257211088005,126.46257211088005,16.769101198318644
2026-09-06 20:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU032,15.288204347046117,15.288204347046117,1.7706901440289653
2026-09-06 20:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-06 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU023,81.01655256616542,81.01655256616542,11.076627569791338
2026-09-06 22:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU027,312.9832779005987,312.9832779005987,38.12770391187228
2026-09-06 22:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU036,321.156539913869,321.156539913869,30.926608184279484
2026-09-06 22:00:00+00:00,PU025,132.77565587084462,132.77565587084462,16.140957513491294
2026-09-06 22:00:00+00:00,PU032,26.58820638356029,26.58820638356029,3.1104302378271096
2026-09-06 22:00:00+00:00,PU034,98.94077238253136,98.94077238253136,12.252777755417188
2026-09-06 22:00:00+00:00,PU028,236.91767092785005,236.91767092785005,23.60807610785874
2026-09-06 22:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU033,326.6460714355852,326.6460714355852,39.83860161243992
2026-09-06 22:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-06 22:00:00+00:00,PU035,4.17509162813794,4.17509162813794,0.567943195092742
2026-09-06 22:00:00+00:00,PU024,184.6926231316231,184.6926231316231,23.42284437876956
2026-09-06 22:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU028,389.6830555661222,389.6830555661222,39.69405841842018
2026-09-07 04:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU023,53.26291187873532,53.26291187873532,4.733292006537319
2026-09-07 04:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU036,342.67160849596377,342.67160849596377,34.85750197921571
2026-09-07 04:00:00+00:00,PU033,176.4428410164027,176.4428410164027,20.81384173420259
2026-09-07 04:00:00+00:00,PU035,0.5992807734781457,0.5992807734781457,0.0779272548345057
2026-09-07 04:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU027,541.9869909542784,541.9869909542784,55.35500946049892
2026-09-07 04:00:00+00:00,PU032,2.6883019544979287,2.6883019544979287,0.3524976299926493
2026-09-07 04:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-07 04:00:00+00:00,PU024,152.71905979156023,152.71905979156023,18.820790498247
2026-09-07 04:00:00+00:00,PU025,85.17769532584929,85.17769532584929,9.828694414444904
2026-09-07 04:00:00+00:00,PU034,82.76453121970253,82.76453121970253,10.38687293400709
2026-09-07 04:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU027,518.7344738763773,518.7344738763773,54.337416460486224
2026-09-07 12:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU025,135.63598878204957,135.63598878204957,14.336947134612824
2026-09-07 12:00:00+00:00,PU031,1.8496550785175128,1.8496550785175128,0.2583396003786219
2026-09-07 12:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU032,14.100320486409784,14.100320486409784,1.9267032623907745
2026-09-07 12:00:00+00:00,PU024,305.1048028234404,305.1048028234404,32.13718740323152
2026-09-07 12:00:00+00:00,PU023,62.888623281583,62.888623281583,8.185000665393087
2026-09-07 12:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-07 12:00:00+00:00,PU036,540.6343272379484,540.6343272379484,63.65503452410087
